Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-135.07,60.71,WHITEHORSE A,2101300,1983-08-02,1983,08,02,,20.3,,1.3,,10.8,,7.2,,0.0,,0.0,T,0.0,,0.0,T,0,,36,,31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-03,1983,08,03,,18.9,,9.9,,14.4,,3.6,,0.0,,2.4,,0.0,,2.4,,0,,2,,39,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-04,1983,08,04,,22.1,,8.1,,15.1,,2.9,,0.0,,0.2,,0.0,,0.2,,0,,15,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-05,1983,08,05,,17.5,,8.9,,13.2,,4.8,,0.0,,0.0,T,0.0,,0.0,T,0,,23,,33,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-06,1983,08,06,,17.0,,9.3,,13.2,,4.8,,0.0,,0.0,T,0.0,,0.0,T,0,,21,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-07,1983,08,07,,19.5,,5.5,,12.5,,5.5,,0.0,,0.0,,0.0,,0.0,,0,,18,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-08,1983,08,08,,20.9,,8.4,,14.7,,3.3,,0.0,,0.0,,0.0,,0.0,,0,,15,,52,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-09,1983,08,09,,21.1,,11.7,,16.4,,1.6,,0.0,,0.6,,0.0,,0.6,,0,,16,,56,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-10,1983,08,10,,16.4,,9.7,,13.1,,4.9,,0.0,,7.8,,0.0,,7.8,,0,,33,,31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-11,1983,08,11,,17.0,,5.9,,11.5,,6.5,,0.0,,1.8,,0.0,,1.8,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-12,1983,08,12,,13.5,,5.7,,9.6,,8.4,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-13,1983,08,13,,16.8,,5.1,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0,,24,,33,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-14,1983,08,14,,15.5,,7.4,,11.5,,6.5,,0.0,,0.6,,0.0,,0.6,,0,,16,,50,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-15,1983,08,15,,17.3,,5.4,,11.4,,6.6,,0.0,,2.9,,0.0,,2.9,,0,,25,,46,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-16,1983,08,16,,14.7,,5.3,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0,,36,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-17,1983,08,17,,15.8,,6.0,,10.9,,7.1,,0.0,,2.8,,0.0,,2.8,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-18,1983,08,18,,13.4,,3.4,,8.4,,9.6,,0.0,,0.6,,0.0,,0.6,,0,,36,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-19,1983,08,19,,15.3,,6.4,,10.9,,7.1,,0.0,,0.0,T,0.0,,0.0,T,0,,31,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-20,1983,08,20,,15.6,,4.5,,10.1,,7.9,,0.0,,0.0,,0.0,,0.0,,0,,23,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-21,1983,08,21,,18.0,,8.0,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0,,21,,50,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-22,1983,08,22,,15.4,,8.4,,11.9,,6.1,,0.0,,0.0,T,0.0,,0.0,T,0,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-23,1983,08,23,,14.5,,6.8,,10.7,,7.3,,0.0,,2.6,,0.0,,2.6,,0,,15,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-24,1983,08,24,,15.6,,8.1,,11.9,,6.1,,0.0,,0.0,,0.0,,0.0,,0,,16,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-25,1983,08,25,,13.6,,6.2,,9.9,,8.1,,0.0,,0.2,,0.0,,0.2,,0,,16,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-26,1983,08,26,,14.0,,6.1,,10.1,,7.9,,0.0,,1.6,,0.0,,1.6,,0,,23,,52,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-27,1983,08,27,,14.7,,0.9,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-28,1983,08,28,,18.3,,2.9,,10.6,,7.4,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-29,1983,08,29,,22.4,,0.6,,11.5,,6.5,,0.0,,0.0,,0.0,,0.0,,0,,21,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-30,1983,08,30,,17.5,,6.8,,12.2,,5.8,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-08-31,1983,08,31,,14.3,,6.6,,10.5,,7.5,,0.0,,1.4,,0.0,,1.4,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-01,1983,09,01,,18.6,,7.0,,12.8,,5.2,,0.0,,0.0,,0.0,,0.0,,0,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-02,1983,09,02,,11.5,,7.0,,9.3,,8.7,,0.0,,7.2,,0.0,,7.2,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-03,1983,09,03,,12.4,,4.7,,8.6,,9.4,,0.0,,0.0,T,0.0,,0.0,T,0,,16,,39,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-04,1983,09,04,,9.3,,5.4,,7.4,,10.6,,0.0,,24.6,,0.0,,24.6,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-05,1983,09,05,,6.7,,3.6,,5.2,,12.8,,0.0,,7.6,,0.0,,7.6,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-06,1983,09,06,,7.7,,1.0,,4.4,,13.6,,0.0,,0.0,,0.0,,0.0,,0,,33,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-07,1983,09,07,,9.5,,-1.4,,4.1,,13.9,,0.0,,0.0,,0.0,,0.0,,0,,35,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-08,1983,09,08,,12.1,,-4.2,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-09,1983,09,09,,12.7,,-2.4,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-10,1983,09,10,,12.3,,-3.0,,4.7,,13.3,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-11,1983,09,11,,15.0,,-3.7,,5.7,,12.3,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-12,1983,09,12,,11.5,,5.2,,8.4,,9.6,,0.0,,1.8,,0.0,,1.8,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-13,1983,09,13,,13.2,,-1.3,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-14,1983,09,14,,13.0,,5.3,,9.2,,8.8,,0.0,,0.2,,0.0,,0.2,,0,,21,,61,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-15,1983,09,15,,9.3,,-1.5,,3.9,,14.1,,0.0,,0.0,T,0.0,,0.0,T,0,,36,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-16,1983,09,16,,8.0,,1.7,,4.9,,13.1,,0.0,,4.4,,0.0,T,4.4,,0,,36,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-17,1983,09,17,,8.5,,-1.3,,3.6,,14.4,,0.0,,0.0,T,0.0,,0.0,T,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-18,1983,09,18,,11.8,,-5.2,,3.3,,14.7,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-19,1983,09,19,,5.7,,1.2,,3.5,,14.5,,0.0,,0.4,,0.0,,0.4,,0,,15,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-20,1983,09,20,,13.3,,4.7,,9.0,,9.0,,0.0,,0.2,,0.0,,0.2,,0,,16,,59,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-21,1983,09,21,,13.4,,8.7,,11.1,,6.9,,0.0,,0.0,,0.0,,0.0,,0,,16,,61,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-22,1983,09,22,,14.4,,5.5,,10.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0,,19,,59,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-23,1983,09,23,,12.5,,4.7,,8.6,,9.4,,0.0,,0.0,T,0.0,,0.0,T,0,,14,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-24,1983,09,24,,9.5,,-0.4,,4.6,,13.4,,0.0,,1.2,,0.0,T,1.2,,0,,15,,61,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-25,1983,09,25,,-0.4,,-6.4,,-3.4,,21.4,,0.0,,0.0,,0.0,T,0.0,T,0,,36,,52,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-26,1983,09,26,,-5.4,,-10.6,,-8.0,,26.0,,0.0,,0.0,,4.8,,2.8,,3,,36,,54,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-27,1983,09,27,,0.2,,-19.4,,-9.6,,27.6,,0.0,,0.0,,0.0,T,0.0,T,4,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-28,1983,09,28,,4.0,,-9.3,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-29,1983,09,29,,6.0,,-8.7,,-1.4,,19.4,,0.0,,0.0,,0.0,,0.0,,2,,17,,39,
-135.07,60.71,WHITEHORSE A,2101300,1983-09-30,1983,09,30,,10.1,,3.0,,6.6,,11.4,,0.0,,0.0,,0.0,,0.0,,0,T,19,,50,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-01,1983,10,01,,12.0,,2.0,,7.0,,11.0,,0.0,,0.2,,0.0,,0.2,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-02,1983,10,02,,7.7,,2.7,,5.2,,12.8,,0.0,,1.0,,0.0,,1.0,,0,,16,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-03,1983,10,03,,4.7,,1.5,,3.1,,14.9,,0.0,,4.2,,0.0,T,4.2,,0,,35,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-04,1983,10,04,,2.5,,0.1,,1.3,,16.7,,0.0,,0.0,,0.0,T,0.0,T,0,,33,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-05,1983,10,05,,3.1,,-4.9,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-06,1983,10,06,,9.9,,-5.5,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,,0,,18,,48,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-07,1983,10,07,,4.6,,-4.8,,-0.1,,18.1,,0.0,,0.0,,8.2,,5.2,,3,,36,,46,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-08,1983,10,08,,-4.5,,-10.1,,-7.3,,25.3,,0.0,,0.0,,3.8,,1.2,,11,,36,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-09,1983,10,09,,-4.0,,-21.2,,-12.6,,30.6,,0.0,,0.0,,0.0,,0.0,,12,,16,,46,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-10,1983,10,10,,8.6,,-4.7,,2.0,,16.0,,0.0,,0.0,,0.0,,0.0,,8,,18,,72,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-11,1983,10,11,,12.0,,4.1,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,1,,20,,78,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-12,1983,10,12,,7.8,,-1.2,,3.3,,14.7,,0.0,,0.0,,0.0,T,0.0,T,0,,15,,33,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-13,1983,10,13,,5.6,,-3.1,,1.3,,16.7,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-14,1983,10,14,,2.1,,-2.1,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,T,0,T,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-15,1983,10,15,,3.4,,-6.4,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,0,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-16,1983,10,16,,3.0,,-8.2,,-2.6,,20.6,,0.0,,0.0,,0.0,,0.0,,0,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-17,1983,10,17,,4.5,,-0.1,,2.2,,15.8,,0.0,,0.0,,0.0,,0.0,,0,,16,,46,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-18,1983,10,18,,4.0,,0.1,,2.1,,15.9,,0.0,,1.2,,3.8,,5.0,,0,,18,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-19,1983,10,19,,4.6,,-1.0,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,2,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-20,1983,10,20,,5.7,,0.0,,2.9,,15.1,,0.0,,0.0,,0.0,,0.0,,0,T,16,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-21,1983,10,21,,3.7,,-1.6,,1.1,,16.9,,0.0,,0.0,T,0.0,T,0.0,T,0,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-22,1983,10,22,,4.8,,-1.4,,1.7,,16.3,,0.0,,0.0,,0.0,T,0.0,T,0,,19,,67,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-23,1983,10,23,,2.9,,-2.8,,0.1,,17.9,,0.0,,0.0,,0.0,,0.0,,0,,16,,39,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-24,1983,10,24,,0.5,,-1.6,,-0.6,,18.6,,0.0,,0.0,,0.8,,0.4,,0,,18,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-25,1983,10,25,,2.5,,-1.2,,0.7,,17.3,,0.0,,0.0,,2.2,,2.0,,2,,17,,33,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-26,1983,10,26,,1.7,,-3.5,,-0.9,,18.9,,0.0,,0.0,,0.0,,0.0,,2,,18,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-27,1983,10,27,,0.0,,-5.4,,-2.7,,20.7,,0.0,,0.0,,0.2,,0.2,,2,,17,,65,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-28,1983,10,28,,5.0,,-0.7,,2.2,,15.8,,0.0,,0.0,,0.2,,0.2,,2,,16,,63,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-29,1983,10,29,,2.3,,-3.3,,-0.5,,18.5,,0.0,,0.0,,0.0,,0.0,,2,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-30,1983,10,30,,1.6,,-4.5,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,2,,17,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-10-31,1983,10,31,,0.4,,-9.0,,-4.3,,22.3,,0.0,,0.0,,0.0,,0.0,,2,,16,,48,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-01,1983,11,01,,-2.1,,-7.7,,-4.9,,22.9,,0.0,,0.0,,0.0,,0.0,,2,,15,,52,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-02,1983,11,02,,0.9,,-4.6,,-1.9,,19.9,,0.0,,0.0,,0.2,,0.2,,2,,16,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-03,1983,11,03,,-0.6,,-7.0,,-3.8,,21.8,,0.0,,0.0,,1.0,,0.6,,2,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-04,1983,11,04,,-0.4,,-3.5,,-2.0,,20.0,,0.0,,0.0,,0.0,T,0.0,T,3,,17,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-05,1983,11,05,,-2.0,,-9.1,,-5.6,,23.6,,0.0,,0.0,,0.0,,0.0,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-06,1983,11,06,,-3.6,,-11.5,,-7.6,,25.6,,0.0,,0.0,,0.0,T,0.0,T,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-07,1983,11,07,,-8.8,,-14.4,,-11.6,,29.6,,0.0,,0.0,,0.0,T,0.0,T,3,,18,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-08,1983,11,08,,-8.5,,-12.0,,-10.3,,28.3,,0.0,,0.0,,0.0,T,0.0,T,3,,16,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-09,1983,11,09,,-9.2,,-18.2,,-13.7,,31.7,,0.0,,0.0,,0.0,,0.0,,3,,16,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-10,1983,11,10,,-7.1,,-18.0,,-12.6,,30.6,,0.0,,0.0,,0.0,,0.0,,3,,17,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-11,1983,11,11,,-7.9,,-19.2,,-13.6,,31.6,,0.0,,0.0,,0.6,,0.2,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-12,1983,11,12,,-5.3,,-10.2,,-7.8,,25.8,,0.0,,0.0,,0.0,,0.0,,3,,19,,44,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-13,1983,11,13,,-8.4,,-13.5,,-11.0,,29.0,,0.0,,0.0,,0.0,T,0.0,T,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-14,1983,11,14,,-5.9,,-9.9,,-7.9,,25.9,,0.0,,0.0,,0.0,T,0.0,T,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-15,1983,11,15,,-6.5,,-9.1,,-7.8,,25.8,,0.0,,0.0,,0.0,T,0.0,T,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-16,1983,11,16,,-5.6,,-14.7,,-10.2,,28.2,,0.0,,0.0,,0.0,T,0.0,T,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-17,1983,11,17,,-2.8,,-9.0,,-5.9,,23.9,,0.0,,0.0,,0.4,,0.2,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-18,1983,11,18,,-2.5,,-13.4,,-8.0,,26.0,,0.0,,0.0,,0.4,,0.2,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-19,1983,11,19,,-8.3,,-17.1,,-12.7,,30.7,,0.0,,0.0,,0.0,,0.0,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-20,1983,11,20,,-10.7,,-13.5,,-12.1,,30.1,,0.0,,0.0,T,0.4,,0.0,T,3,,16,,41,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-21,1983,11,21,,-9.7,,-11.5,,-10.6,,28.6,,0.0,,0.0,,0.0,T,0.0,T,3,,15,,63,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-22,1983,11,22,,-5.6,,-10.2,,-7.9,,25.9,,0.0,,0.0,,0.0,,0.0,,3,,18,,52,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-23,1983,11,23,,-6.6,,-10.1,,-8.4,,26.4,,0.0,,0.0,,0.6,,0.4,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-24,1983,11,24,,-7.5,,-9.3,,-8.4,,26.4,,0.0,,0.0,,1.2,,0.2,,3,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-25,1983,11,25,,-7.2,,-11.0,,-9.1,,27.1,,0.0,,0.0,,0.2,,0.0,T,5,,16,,46,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-26,1983,11,26,,-7.5,,-16.4,,-12.0,,30.0,,0.0,,0.0,,0.0,T,0.0,T,5,,15,,37,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-27,1983,11,27,,-8.5,,-21.2,,-14.9,,32.9,,0.0,,0.0,,0.0,T,0.0,T,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-28,1983,11,28,,-6.2,,-21.8,,-14.0,,32.0,,0.0,,0.0,,0.0,,0.0,,5,,17,,43,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-29,1983,11,29,,-8.2,,-11.7,,-10.0,,28.0,,0.0,,0.0,,0.0,T,0.0,T,5,,19,,48,
-135.07,60.71,WHITEHORSE A,2101300,1983-11-30,1983,11,30,,-11.0,,-13.5,,-12.3,,30.3,,0.0,,0.0,,0.0,T,0.0,T,5,,18,,35,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-01,1983,12,01,,-9.5,,-12.9,,-11.2,,29.2,,0.0,,0.0,,0.0,,0.0,,5,,18,,59,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-02,1983,12,02,,-7.3,,-10.2,,-8.8,,26.8,,0.0,,0.0,,0.0,,0.0,,5,,18,,46,E
-135.07,60.71,WHITEHORSE A,2101300,1983-12-03,1983,12,03,,-5.3,,-19.5,,-12.4,,30.4,,0.0,,0.0,,0.0,,0.0,,5,,16,,35,E
-135.07,60.71,WHITEHORSE A,2101300,1983-12-04,1983,12,04,,-13.4,,-20.4,,-16.9,,34.9,,0.0,,0.0,,0.0,,0.0,,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-05,1983,12,05,,-16.1,,-22.0,,-19.1,,37.1,,0.0,,0.0,,0.0,,0.0,,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-06,1983,12,06,,-10.2,,-21.0,,-15.6,,33.6,,0.0,,0.0,,0.4,,0.2,,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-07,1983,12,07,,-16.5,,-31.2,,-23.9,,41.9,,0.0,,0.0,,0.0,T,0.0,T,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-08,1983,12,08,,-26.6,,-36.4,,-31.5,,49.5,,0.0,,0.0,,0.0,T,0.0,T,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-09,1983,12,09,,-26.8,,-38.1,,-32.5,,50.5,,0.0,,0.0,,0.0,T,0.0,T,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-10,1983,12,10,,-23.5,,-27.3,,-25.4,,43.4,,0.0,,0.0,,0.0,T,0.0,T,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-11,1983,12,11,,-23.6,,-27.4,,-25.5,,43.5,,0.0,,0.0,,0.0,T,0.0,T,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-12,1983,12,12,,-23.9,,-25.5,,-24.7,,42.7,,0.0,,0.0,,1.0,,0.4,,5,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-13,1983,12,13,,-21.7,,-25.3,,-23.5,,41.5,,0.0,,0.0,,0.2,,0.0,T,6,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-14,1983,12,14,,-15.4,,-22.4,,-18.9,,36.9,,0.0,,0.0,,0.4,,0.2,,6,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-15,1983,12,15,,-19.9,,-22.3,,-21.1,,39.1,,0.0,,0.0,,0.4,,0.2,,7,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-16,1983,12,16,,-21.6,,-29.2,,-25.4,,43.4,,0.0,,0.0,,0.0,T,0.0,T,7,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-17,1983,12,17,,-26.4,,-33.7,,-30.1,,48.1,,0.0,,0.0,,0.0,T,0.0,T,7,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-18,1983,12,18,,-16.5,,-29.1,,-22.8,,40.8,,0.0,,0.0,,6.4,,2.0,,8,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-19,1983,12,19,,-15.6,,-18.2,,-16.9,,34.9,,0.0,,0.0,,0.2,,0.0,T,13,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-20,1983,12,20,,-16.4,,-25.8,,-21.1,,39.1,,0.0,,0.0,,0.0,T,0.0,T,13,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-21,1983,12,21,,-25.1,,-35.5,,-30.3,,48.3,,0.0,,0.0,,0.2,,0.0,T,12,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-22,1983,12,22,,-28.5,,-36.4,,-32.5,,50.5,,0.0,,0.0,,0.0,T,0.0,T,11,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-23,1983,12,23,,-26.1,,-30.6,,-28.4,,46.4,,0.0,,0.0,,0.0,T,0.0,T,10,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-24,1983,12,24,,-24.0,,-30.0,,-27.0,,45.0,,0.0,,0.0,,0.0,,0.0,,10,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-25,1983,12,25,,-17.4,,-25.1,,-21.3,,39.3,,0.0,,0.0,,0.0,,0.0,,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-26,1983,12,26,,-21.8,,-31.2,,-26.5,,44.5,,0.0,,0.0,,0.0,T,0.0,T,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-27,1983,12,27,,-27.7,,-33.2,,-30.5,,48.5,,0.0,,0.0,,0.0,T,0.0,T,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-28,1983,12,28,,-30.0,,-35.3,,-32.7,,50.7,,0.0,,0.0,,0.0,T,0.0,T,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-29,1983,12,29,,-31.0,,-36.1,,-33.6,,51.6,,0.0,,0.0,,0.0,,0.0,,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-30,1983,12,30,,-28.3,,-37.4,,-32.9,,50.9,,0.0,,0.0,,0.0,T,0.0,T,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1983-12-31,1983,12,31,,-8.3,,-28.5,,-18.4,,36.4,,0.0,,0.0,,0.0,T,0.0,T,9,,,,<31,
-135.07,60.71,WHITEHORSE A,2101300,1984-01-01,1984,01,01,,0.2,,-21.2,,-10.5,,28.5,,0.0,,0.0,,2.0,,2.2,,9,,16,,44,
